Twitter Account,Twitter Handle,Content
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 needs to be restated since many have forgot:  there is ~30% of $HYPE supply set aside for community / incentives, at current FDV of ~$40B this is not a small number  agree most likely would reward EVM activity & spot trading as thoss are the newest features in the ecosystem https://x.com/teeznutz11/sta/teeznutz11/status/1926975161007329682… This post is unavailable. 104 35 613 151K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 good morning   hyperliquid 427 58 1K 99K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @0xNarb pumpfun privy 55 7 125 20K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 kat going crazy 236 45 548 98K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @vydamo_  and  @LucaNetz context? 13 1 21 5.1K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 Replying to  @drews888  and  @game_for_one think i got overly bearish when prices hit those levels but general sentiment on eth underperformance is the same, believe that allocating to hype is most effective out of the three major L1s atm  am not sure what the main trade is after that but will likely not rush into new Show more 3 2 7 1.6K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @game_for_one agree Quote Ansem  @blknoiz06 · Feb 6 Replying to @riley_gmi think ppl finally capitulate on idea that all alts must go up just because we're in a bull market & you see concentrated deployment of capital into individual names w/ real PMF  macro + trump + crypto regulations are setup to be bullish med long term not short term - think market Show more 8 45 12K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 bitcoin weekly candle red 27.4% green 72.6% 8,711 votes · Final results 164 53 240 86K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 https://open.spotify.com/track/4XpntxcO6PpTNq3erTLWR5?si=BSKdEr1XSSK11L7QYrxy9g… 32 5 46 37K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @DipWheeler  and  @inversebrah 7 1 45 4.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @inversebrah somebody call WHEELER 21 2 156 18K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @sershokunin otw! 3 6 3.5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 patriots in control. Quote apewood @apewoodx · May 26 you flipped bearish on memorial day weekend?  really?  patriots in control  prayers and love to all our fallen troops & their families 75 20 298 80K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 this nigga trump consistently dropping bullish headlines intentionally on low liquidity weekends where ppl can only respond by buying crypto is some of the funniest shenanigans he's pulled so far 181 121 2.1K 155K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 did i miss news? 375 21 779 173K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 its not surprising why crypto parabolas happen when you have degenerates like this out and about  Quote Coin Bureau @coinbureau · May 25 BREAKING: Crypto whale James Wynn is officially BEARISH.  After riding a $1.2B BTC long from +$20M to -$20M to +$40M—then closing at a -$10M loss—he’s flipped short.  $222M $BTC short at 40x leverage.  Think he's right this time? 76 25 447 126K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @GhostHash1   @blknoiz06intern  and  @cozypront CS 2 3 664
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 Replying to  @miscbrah3  and  @cozypront dependent on the degree you get but yes, i was CompSci w/ Business minor 3 463"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @trading_axe  and  @buyerofponzi 12 45 4.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @YamizayaOrihara  and  @noorrietje 1 3 458
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @mem3_hunt3r  and  @noorrietje 5 2 5 886
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @noorrietje yea those work well! 3 17 2.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @grimace85  and  @noorrietje 1 2 1.5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @noorrietje what about a black guy who fumbled 7 figs 50 7 476 41K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @dboi1da  and  @Dloud18tradez patience negroid 12 4 42 1.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @Dloud18tradez housecoin. 87 35 364 25K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @bitfloorsghost  and  @Uza_34 my replies are filled with so much anger idk whats going on tbh 14 2 25 1.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @Uza_34 1 7 1.1K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 Replying to  @Uza_34 so you fullported it then, right? 11 1 48 3.1K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @BeachG0LF yes they are 1 2 585
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 Quote gum @0xGumshoe · May 26 ""Hype is consensus"" is factually incorrect  Everyone's talking about it now because it is the only coin doing something other than underperform  Don't confuse things 141 35 467 150K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 Replying to  @EdwardLong83930  and  @ThinkingUSD first day! Quote Ansem  @blknoiz06 · Nov 29, 2024 top 3 app by usage in crypto, stats already taking substantial market share from large scale incumbents like bybit & binance, all power users in crypto heavily incentivized & aligned to continue using platform  $HYPE should easily be top 5 protocol by market cap by end of 2025 2 1 4 926"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 Replying to  @SHL0MS i typed dollar cost averaging originally but then realized some ppl dont know what that means as a term 9 1 63 8.9K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 26 freeze frame reaction of me reading the timeline every day 120 12 305 53K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 26 Replying to  @shillytrilly  and  @cozypront yea, ppl who obsess over perfect grammar are typically unaccomplished neuroticists always finding silly things to get mad at 7 43 1.2K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 lmao Quote ⟠Palis⟠ @palis · May 25 These people are literally looksmatched 61 8 256 94K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @radiancebrr  and  @GeneralSar HOUSECOINZ 12 2 11 1.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @loffydotsol GIF 7 98 8.9K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @tokyosunbather crab 8 15 4.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @GeneralSar what do you mean lock in brother i DID 4 2 2 1.3K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @GrimDegen pull up the tweet then nigga 4 1 23 1.4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @GrimDegen bro i dont delete any trading tweets you must have me confused with someone else in your head 4 17 2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @iwantlamboape WHO 2 5 3.3K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 Replying to  @MikeMcDonald89  and  @ThinkingUSD binance is without question the most profitable business in crypto behind tether, it is not new information that the carrot is extremely large brother  did you already forget FTX? 2 2 17 1.5K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 ? https://x.com/blknoiz06/status/1677018009360031761?s=46… Quote Grim  @GrimDegen · May 25 This guy told you to long Solana at the top, got you rekt, and then deleted the post x.com/blknoiz06/stat… 68 10 414 125K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 cannot fucking believe i FUMBLED THIS Quote Ansem  @blknoiz06 · Feb 3 ok, lets revisit this in 4-6 months and see if im right or not mr. sk  x.com/skrollups/stat… 64 11 331 154K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @MikeMcDonald89  and  @ThinkingUSD yea ppl been building perps exchanges in crypto  for a decade 3 1 20 1.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @MikeMcDonald89  and  @ThinkingUSD build it then 2 14 1.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @Cryptocrowd4 i dont do price targets 11 1 36 10K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 It’s up 3x from the bottom and might have another 2x in it. Who cares Quote Clam @_C_L_A_M_ · May 25 Replying to @blknoiz06 It’s up 3x from the bottom and might have another 2x in it. Who cares 45 6 217 73K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 heyoooooooooooo welcome to the showwwwwwwwww Quote wise old man (,) @PhatNSpecs · May 25 Aight @blknoiz06 what were we buying on hyperEVM 93 17 356 97K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 https://open.spotify.com/track/4bmRJGOIegqYIBQrOga05Q?si=7hhD4XDAR2OggCvI5yoH1A&context=spotify:user:31px476tm7xm6idvo7i5w2kedz74:collection… 22 4 38 30K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 there is a single nigga opening billion dollar positions on a decentralized perps exchange unfazed and you didnt buy the coin? 239 103 2.1K 275K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 Replying to  @cozypront i was private school rich not trust fund rich, but you can look me up if you want ive been top of my class at any school ive ever been at 37 7 190 13K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @squiddyxbt i dont do price targets anymore 8 1 22 3.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @piovincenzo_  and  @Loopifyyy buying acres & a mini militia 5 1 25 4.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 38 220 23 688 116K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @BeachG0LF no they are 5 32 7.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 happy new hype ATH day   hyperliquid 203 64 1.2K 125K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 WOOOOOOOOOOOOOOOOOOOOO  https://open.spotify.com/track/24G5CdCUa1eUnkfEddidTZ?si=78u75x68TcqPC4nLgxAxxg… 28 2 61 31K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @piovincenzo_ or just full networth into hyperliquid and retire when it flips nasdaq 43 17 251 29K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 bro asked me when was a good time to buy bitcoin the other day & i said anything sub 100k, but then i thought about it & i realized there's no way ppl who aren't watching charts 24/7 are going to get an ideal entry  optimal allocation is just to buy some every paycheck & wait  & Show more 273 186 2.7K 331K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @inversebrah any list where im not #1 is wrong 36 62 14K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @Teeznutz11 @hyperunit 8 43 6.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 H Y P E R L I Q U I D 371 124 1.6K 146K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @zacxbt  and  @KaitoAI yea im like that  64 16 143 22K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @nikitabier just say $10M bro 250k is too low 35 2 184 48K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @aubreystrobel same class in high school lol 4 8 5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @ashrobinqt GIF 7 1 19 6.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @bsol_x lmao 4 10 2.4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @CryptoKaleo new york obviously 30 83 17K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 high school homies second wedding of the year, now taking bets on who gets lost first on the island 364 42 1.1K 209K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @gr3gor14n we have  @molls0m ! 12 1 20 5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @_tm3k zcash season 34 32 146 18K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @slayphindotweb3  and  @frizzaud ? 5 1 653
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @ajbr213 im retired my man 2 4 1.5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @redrumrick same 3 1.5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @frizzaud looking for food in newport! 22 11 3.4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 any of yall ever been to rhode island 373 17 572 118K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @KookCapitalLLC  and  @HyperliquidX hyperliquid 4 6 1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @NewsyJohnson lmao 8 23 4.3K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @reinayass very minimal drawdown from peak & long when it matters is pretty decent id say 2 7 661
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @DogWiz_eth  and  @Rekt_cooked they could have retired from their previous business of trading & decided to build hyperliquid instead 1 6 507
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 25 Replying to  @silvioworld888  and  @CryptoCyberia i didnt look at it at all until you mentioned, just read the tweet brother 2 3 315"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 25 Replying to  @cozypront wedding 12 16 2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @stoicsavage ++ 3 4 960
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @silvioworld888 she's ai bro 3 13 1.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @56trades terrible 4 4 1.4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @lyemcfly easily 20 21 5.3K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @Rekt_cooked thought it was implicit but they dont pay anyone the team doesnt even pay themselves 4 1 12 1.5K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 24 ""we are so back"" - dopamine addicts everywhere 292 71 1.1K 107K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @stogolp mangoes 35 1 68 7.1K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 24 ppl who have been following this account for long enough know that ill schizopost positions every few months when im high confidence that there is an opportunity to make a lot of money in a short period of time  if bitcoin sustains all-time high breakout, hyperliquid is that Quote Yasmin @reinayass · May 24 Replying to @blknoiz06 how much did they pay you to shill every 5 mins? 123 32 474 125K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @mboland_fam rabby 2 6 1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @Aman_was_here  and  @boogiepnl 4 30 1.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @blknoiz06   @Kkkokooosasw  and  @warren_muppets but i wasnt even talking about that i was talking about current state of HyperCore & HyperEVM bc there is billions in liquidity there & the ecosystem is in its nascency  the flows have not happened yet & you dont have the same issue yet with snipers/bots auto-farming tokens  i Show more 10 24 7.8K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 24 Replying to  @Kkkokooosasw  and  @warren_muppets a lot of ppl who got their tokens for free & were largest risk to downside got wrecked in Q1 & capitulated at the lows, id bet if you check the data on % of airdrop receivers who have now sold it would be very high  hype is pve bc the team is twapping 97% of revenues into $HYPE 6 1 28 7.9K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @itsthewealth4me wyt about coreweave & xiaomi 4 24 7.5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @patty_fi samesies 19 17 3.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @TylerDurden idc if its 100 mongolians running the account we want that nigga to make money!!! 8 2 38 3.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @coinfessions if you're good you'll figure it out 23 7 261 16K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 placing spot bids on bitcoin $1 above billion dollar long guys liquidation to support the cause 150 67 1.2K 144K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @frizzaud we want that nigga to make a BILLION dollars on a public perps exchange idk what the fuck everybody else going on about 22 29 476 36K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @beast_ico bro they stole my money!!! 13 8 1.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 since timeline isn't working good time to tweet that cereal SUCKS 140 14 453 79K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @warren_muppets most pve chains atm are:  • abstract • hyperliquid 36 15 169 19K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 . @X  tweaking rn 97 15 359 57K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 24 Replying to  @NFL_DovKleiman put prime ocho on the bengals rn in the slot & they scoring 40+ every single game, Burrow would throw for 6k yards 7 4.4K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · May 24 infinity Quote UB @CryptoUB · May 24 If the HL whale isn’t hunted on a low liquidity holiday weekend, we are going to teleport higher next week imo. 40 8 277 64K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 122 53 513 107K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @Euris_x 8 1 9 2.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @Euris_x who is that 6 9 3.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 cigs inside 223 41 571 134K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 hyperliquid Quote Darth Powell @VladTheInflator · May 24 Ah the worlds oldest profession is still stronger than ever.  OnlyFans is likely the most profitable per employee company in the. 132 49 726 177K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @0xMert_ real & true 9 9 3.4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @Teeznutz11 serum wit the crimson chin as ceo instead of the green goblin 11 39 6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @BullyEsq  and  @CryptoParadyme cant even live in manhattan! 2 1 6 1.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · May 24 Replying to  @oldmankotaro 1 9 874
